fragment_id,time_point,acc_x,acc_y,acc_z,acc_xg,acc_yg,acc_zg,behavior_id
51,3387,0,-0.1,0.2,0.2,6.8,7,0
51,3471,-0.1,0,-0.5,0.3,6.8,6.2,0
51,3556,-0.1,0,0.2,0.4,7,7.2,0
51,3642,-0.3,-0.1,-0.2,0.1,6.7,6.6,0
51,3737,0.1,0,0.3,0.5,6.7,7.4,0
51,3826,0,-0.1,0.2,0.8,6.3,7.3,0
51,3915,0.1,-0.2,0,0.7,6.5,7.1,0
51,4006,-0.1,-0.2,0.1,0.6,6.4,7,0
51,4092,0,-0.1,0,0.6,6.5,7,0
51,4180,0,-0.1,-0.1,0.8,6.5,7,0
51,4266,0,-0.4,0.3,0.7,6.2,7.3,0
51,4352,0.1,0,0.2,0.5,6.6,7.4,0
51,4437,0.4,-0.2,-0.5,1,6.3,6.7,0
51,4523,-0.2,0.1,0.1,0.4,6.6,7.1,0
51,4614,-0.5,0.2,0.2,0,6.7,7.4,0
51,4705,0.1,0.1,0,0.5,6.6,7.2,0
51,4790,-0.1,-0.1,-0.3,0.4,6.5,6.8,0
51,4886,0,0,0.1,0.3,6.5,7.2,0
51,4971,0,0,0.2,0.2,6.5,7.2,0
52,49,0,0,-0.1,0.2,6.8,6.7,0
52,137,-0.1,-0.1,0,0.1,6.8,6.8,0
52,229,0,-0.1,0.1,0.2,6.7,6.8,0
52,315,0,-0.1,0,0.3,6.8,6.7,0
52,399,0,0,-0.3,0.2,6.8,6.5,0
52,485,-0.1,-0.2,0.4,0.3,6.7,7.1,0
52,570,0.2,-0.2,0.3,0.6,6.7,7,0
52,655,-0.1,0,-0.1,0.2,6.9,6.7,0
52,744,0,0,0.2,0.3,6.8,6.9,0
52,830,0,-0.1,0.1,0.2,6.8,6.9,0
52,915,0.1,-0.1,0.3,0.3,6.8,7.1,0
52,1002,-0.1,0,-0.1,0.1,6.8,6.6,0
52,1087,0.1,0,-0.2,0.3,6.9,6.6,0
52,1172,0.2,0,0.2,0.3,6.6,7.3,0
52,1266,0,-0.1,0.3,0.3,6.7,7,0
52,1351,0.2,-0.1,-0.2,0.3,6.8,6.5,0
52,1437,-0.1,0,0.3,0.1,6.9,7.1,0
52,1522,-0.2,-0.1,-0.1,0.1,6.8,6.6,0
52,1612,-0.2,0,0.3,0.1,6.8,7.1,0
52,1698,-0.1,-0.1,0.3,0.2,6.8,7.1,0
52,1783,0,0,0.1,0.2,6.8,6.8,0
52,1871,-0.1,0,0.1,0.3,6.8,6.8,0
52,1957,0.3,-0.1,0.2,0.5,6.7,7,0
52,2045,0.2,-0.1,-0.2,0.6,6.6,6.8,0
52,2132,0.2,-0.2,-0.3,0.4,6.8,6.4,0
52,2219,-0.2,0,-0.1,0.1,6.8,6.6,0
52,2304,0,-0.1,0.4,0.3,6.7,7,0
52,2390,-0.3,-0.3,-0.1,-0.2,6.7,6.5,0
52,2475,0.5,-0.2,0.2,0.6,6.6,7,0
52,2559,0.2,-0.4,-0.5,0.4,6.6,6.2,0
52,2647,0.2,-0.3,0.2,0.5,6.6,6.9,0
52,2734,0.3,-0.3,-0.2,0.8,6.7,6.4,0
52,2819,-0.1,0,0.2,0.1,6.8,6.9,0
52,2905,-0.1,0,-0.2,0.1,6.8,6.6,0
52,3000,0.1,-0.2,-0.1,0.3,6.6,6.7,0
52,3085,0.1,-0.1,0.3,0.2,6.8,6.9,0
52,3176,-0.2,0.1,-0.5,0,7,6.3,0
52,3266,0,-0.1,-0.3,0.3,6.8,6.4,0
52,3355,-0.3,0.1,0.6,-0.5,7.2,7.4,0
52,3443,-0.2,0.1,0.8,0,6.9,7.4,0
52,3529,0.1,-0.5,-1.1,0.3,6.4,5.5,0
52,3614,0.5,-0.1,0.3,0.7,6.7,7,0
52,3700,-0.1,-0.1,0.1,0,6.9,6.7,0
52,3785,-0.5,0,0.7,-0.2,6.9,7.3,0
52,3870,-0.1,0,0,0.2,6.9,6.6,0
52,3956,-0.1,0,0.2,0.2,6.9,6.8,0
52,4047,-0.2,-0.1,0.1,0,6.8,6.8,0
52,4132,-0.1,0,0.3,0.2,7,6.9,0
52,4218,-0.1,-0.2,0.5,0,6.8,7.2,0
52,4308,-0.3,0,0.3,0.2,6.7,7.1,0
52,4392,0,0,0.2,0.7,6.4,7.2,0
52,4478,0,0,0.4,0.8,6.5,7.4,0
52,4562,0,-0.1,0.6,0.8,6.3,7.8,0
52,4648,0,-0.1,0,0.8,6.3,7.1,0
52,4737,-0.1,-0.1,0.2,0.7,6.3,7.3,0
52,4822,0,-0.1,0.1,0.9,6.3,7.2,0
52,4912,0,-0.1,0,0.8,6.3,7.1,0
53,3,-0.2,-0.2,0.2,0.6,6.2,7.3,0
53,91,-0.2,-0.1,0.2,0.6,6.3,7.4,0
53,176,0.1,-0.1,-0.2,0.9,6.3,6.9,0
53,261,0.1,-0.1,0.3,0.9,6.3,7.4,0
53,346,0.1,0,0,0.8,6.4,7.1,0
53,431,0,-0.1,-0.2,0.7,6.3,6.9,0
53,526,0.1,0,-0.1,0.8,6.3,6.9,0
53,615,-0.1,0,-0.3,0.3,6.6,6.7,0
53,699,-0.1,0,0.2,0.5,6.5,7.3,0
53,785,-0.3,-0.1,0,0.2,6.5,7.1,0
53,871,0,0,-0.2,0.4,6.5,6.9,0
53,962,-0.1,0,0.1,0.3,6.5,7.2,0
53,1047,0,0,0.1,0.4,6.5,7.1,0
53,1132,0,-0.1,0.1,0.4,6.5,7.1,0
53,1217,0,0,0.2,0.2,6.6,7.1,0
53,1310,-0.1,0,-0.1,0.1,6.7,6.9,0
53,1391,0.1,-0.2,0.5,0.2,6.7,7.3,0
53,1478,-0.7,0,-0.1,-0.7,6.8,6.5,0
53,1563,0.6,-0.5,0.1,0.7,6.3,6.7,0
53,1649,-0.1,0,0.5,0,6.8,7.3,0
53,1738,-0.1,0,0,0.1,6.7,7.1,0
53,1831,-0.2,0,0,0,6.7,6.8,0
53,1918,-0.1,-0.1,0.4,0.1,6.6,7.2,0
53,2005,0,0,0.2,0.2,6.7,7.1,0
53,2092,-0.1,-0.1,-0.1,0.2,6.7,6.7,0
53,2178,-0.2,0,0.5,0.1,6.7,7.3,0
53,2264,-0.1,-0.1,0.3,0.2,6.6,7.3,0
53,2349,0.1,0,-0.7,0.3,6.6,6.5,0
53,2436,0,-0.1,0.4,0.3,6.6,7.3,0
53,2526,0.1,-0.1,-0.2,0.3,6.6,6.8,0
53,2610,0.2,-0.1,0.2,0.4,6.5,7.1,0
53,2695,-0.2,0,0.2,0,6.7,7.2,0
53,2781,0.1,-0.2,0.6,0.1,6.6,7.4,0
53,2865,-0.4,0,-1.3,-0.8,7,5,0
53,2954,0.3,-0.5,0.6,0.2,6.4,7.4,0
53,3041,0.7,-0.4,-0.5,0.6,6.5,6.3,0
53,3127,0.2,-0.1,0.3,0.2,6.8,7.2,0
53,3213,0.3,-0.2,-0.3,0.5,6.7,6.5,0
53,3298,-0.1,0,0,0.3,6.8,7.1,0
53,3384,-0.1,0,0,0.1,6.8,6.8,0
53,3475,0.1,-0.2,-0.2,0.3,6.7,6.6,0
53,3563,0,-0.1,0.2,0.2,6.7,7,0
53,3652,-0.2,-0.1,0.3,0,6.7,7.1,0
53,3741,-0.1,-0.1,0,0.1,6.7,6.7,0
53,3828,0,-0.1,0.2,0.2,6.8,6.9,0
53,3914,0.1,-0.2,0,0.3,6.7,6.8,0
53,3997,0.1,-0.1,0.4,0.4,6.7,7.2,0
53,4090,-0.2,0.2,0.1,0,7,6.8,0
53,4175,0,0,0.1,0.2,6.8,6.9,0
53,4260,0,0,0.3,0.2,6.8,7.1,0
53,4345,-0.1,-0.1,-0.1,0.1,6.6,6.8,0
53,4438,0,0,0,0.2,6.7,6.9,0
53,4522,-0.1,-0.1,0.1,0.1,6.6,7.1,0
53,4608,0.1,-0.1,-0.1,0.2,6.6,6.9,0
53,4697,0,0,-0.1,0.1,6.6,6.9,0
53,4783,0,0,0.1,0,6.6,7.1,0
53,4873,-0.1,0,0,0.1,6.6,6.9,0
53,4967,0.1,-0.1,0.1,0.3,6.5,7.1,0
54,29,-0.2,0,0.1,0.3,6.8,6.9,0
54,115,0,-0.2,-0.7,0.4,6.8,6,0
54,202,-0.2,-0.5,-0.9,0.3,6.3,6.2,0
54,292,0,-0.1,0.8,0.2,6.7,7.6,0
54,376,0.2,-0.5,-1.2,0.5,6.4,5.5,0
54,461,0.3,-0.2,0.4,0.6,6.6,7.2,0
54,557,0,0,0,0.3,6.7,6.8,0
54,643,-0.2,-0.1,0.3,0.2,6.8,7.1,0
54,736,0,-0.1,-0.2,0.3,6.7,6.6,0
54,820,-0.1,-0.1,0.2,0.2,6.7,7,0
54,905,0.1,-0.1,-0.3,0.6,6.7,6.6,0
54,1007,0,0.2,-0.3,0.3,7,6.5,0
54,1094,0.4,-0.2,0,0.8,6.4,6.9,0
54,1188,0.1,-0.2,0.7,0.8,6.3,7.7,0
54,1272,0,0,-0.2,0.9,6.4,6.9,0
54,1358,0,0,-0.2,0.7,6.4,6.9,0
54,1443,-0.1,-0.2,-0.1,0.5,6.3,6.9,0
54,1539,0,-0.1,0.2,0.7,6.4,7.3,0
54,1624,0,-0.1,-0.3,0.7,6.3,6.8,0
54,1709,-0.2,-0.1,0.2,0.4,6.4,7.4,0
54,1801,0.1,-0.2,-0.2,0.8,6.3,6.9,0
54,1886,-0.2,0.1,0.3,0.6,6.5,7.4,0
54,1974,-0.3,0,0.2,0.2,6.5,7.3,0
54,2062,0.1,-0.1,-0.2,0.6,6.3,7,0
54,2149,0.3,-0.2,0,0.7,6.3,7.2,0
54,2237,0.2,0.1,-0.1,0.5,6.4,7.2,0
54,2322,-0.1,0,0.1,0.1,6.4,7.6,0
54,2409,-0.1,0,0.1,-0.2,6.4,7.1,0
54,2497,-0.7,0.5,0,-0.8,6.9,7.3,0
54,2583,-2.2,-0.4,-0.6,-2.8,5.9,7.1,0
54,2670,0,-0.8,0,-0.3,5.3,7.7,0
54,2755,1.9,-0.6,1.1,1.7,5.2,9.1,0
54,2841,1.4,-0.8,0.3,1.1,4.9,8,0
54,2936,1.5,-0.4,-0.1,1.3,5.4,7.7,0
54,3022,-0.1,0.2,0.3,0.1,6,8,0
54,3111,-0.5,0.1,0.2,-0.7,5.9,8,0
54,3198,-0.1,-0.4,-0.3,-0.2,5.5,7.3,0
54,3285,0.3,-0.4,-0.3,0.4,5.6,7.3,0
54,3370,0.3,-0.5,-0.3,0.1,5.4,7.5,0
54,3456,-0.4,0.1,0.9,-0.8,6,8.5,0
54,3542,-0.2,-0.2,0.1,-0.3,5.5,7.9,0
54,3630,0,-0.2,0,-0.1,5.5,7.8,0
54,3715,0.2,-0.4,-0.2,0.4,5.3,7.6,0
54,3801,-0.1,-0.2,0.6,-0.1,5.5,8.5,0
54,3887,0,0,0.5,-0.1,5.8,8.3,0
54,3972,-0.1,-0.3,-0.9,-0.2,5.7,6.8,0
54,4058,0,-0.1,0.7,-0.1,5.8,8.4,0
54,4147,0.1,0,-0.1,0,6.1,7.5,0
54,4232,0,-0.1,0,0.3,5.9,7.6,0
54,4320,-0.1,0,0.2,-0.2,6,7.8,0
54,4408,0,-0.2,0.1,0,5.8,7.7,0
54,4499,0.2,-0.3,-0.4,0.2,5.8,7.2,0
54,4587,-0.3,0,-0.2,-0.1,6,7.2,0
54,4678,-0.3,-0.1,0.6,-0.1,5.9,8.2,0
54,4762,0.1,-0.2,0.1,0.3,5.8,7.7,0
54,4847,0.3,0,0,0.4,6.1,7.4,0
54,4935,-0.2,0,-0.1,-0.3,6.3,7.3,0
55,24,-0.2,0.1,0.3,-0.3,6.5,7.5,0
55,119,0.1,-0.2,-0.1,-0.2,6.4,7.1,0
55,203,-0.1,0.1,0.2,-0.3,6.6,7.2,0
55,289,-0.4,-0.1,0.7,-0.8,6.6,7.5,0
55,372,0.2,0,-0.3,-0.4,6.9,6.4,0
55,460,-1.3,0.7,0.4,-1.7,7.3,7.1,0
55,549,0,-0.2,0.8,-0.1,6.3,7.7,0
55,635,-0.6,0.3,0.3,-0.8,6.9,7.4,0
55,724,-0.6,0.1,0.1,-0.7,6.6,7.1,0
55,818,0.2,-0.1,-0.2,0.4,6.4,6.9,0
55,905,-0.1,-0.1,0.1,0,6.4,7.1,0
55,1000,-0.2,0,0,-0.1,6.5,7,0
55,1084,-0.2,0,0,-0.1,6.6,7.1,0
55,1168,0,0,-0.3,0,6.6,6.7,0
55,1253,0,0,-0.3,0.2,6.7,6.6,0
55,1342,0.1,-0.1,0,0.5,6.5,6.9,0
55,1432,0.2,-0.2,-0.3,0.6,6.5,6.6,0
55,1517,0.4,-0.2,-0.1,1.2,6.4,6.6,0
55,1602,-0.4,0,0,0.2,6.7,6.7,0
55,1689,-0.1,0,0.6,0.3,6.6,7.5,0
55,1774,0,-0.2,0,0.5,6.4,7,0
55,1859,-0.1,0,0,0.4,6.5,7,0
55,1947,0.1,-0.1,0,0.5,6.4,7.1,0
55,2032,-0.1,0,0,0.4,6.4,7.1,0
55,2119,0.2,-0.2,-0.1,0.5,6.3,7,0
55,2207,0.1,-0.1,0,0.5,6.3,7.2,0
55,2293,0,0,-0.2,0.4,6.3,7.1,0
55,2388,0,-0.1,0.3,0.4,6.1,7.7,0
55,2475,-0.1,-0.1,-0.3,0.3,6.1,7.1,0
55,2562,-0.1,0,0.2,0.3,6.2,7.5,0
55,2657,-0.2,-0.1,0.7,0.1,6.3,8,0
55,2741,-0.1,0,0.2,0.3,6.3,7.5,0
55,2828,-0.1,0,-0.2,0.1,6.3,7.1,0
55,2916,0.1,0,0.1,0.2,6.3,7.2,0
55,3004,0.2,-0.2,-0.4,0.2,6.2,6.7,0
55,3093,0.2,-0.2,-0.3,0.3,6.4,6.8,0
55,3178,0.1,-0.2,0,0.2,6.4,7,0
55,3263,0.1,0.1,0,0.2,6.7,7,0
55,3348,-0.1,-0.1,0.4,0.1,6.4,7.2,0
55,3432,0.2,-0.1,0,0.4,6.4,7,0
55,3518,-0.1,0,0.1,0.1,6.6,7.2,0
55,3602,0,-0.1,0.2,0.2,6.5,7.2,0
55,3688,0,-0.2,-0.1,0.1,6.4,6.9,0
55,3771,0.1,-0.2,0,0.3,6.4,7.1,0
55,3860,0.1,-0.1,-0.1,0.3,6.4,7,0
55,3946,-0.2,-0.1,0.6,0.1,6.4,7.5,0
55,4031,0.1,0,0.2,0.3,6.4,7.2,0
55,4117,0.3,-0.1,-0.1,0.3,6.3,7.1,0
55,4203,0.1,0,0.2,0.2,6.4,7.4,0
55,4292,-0.1,0,-0.3,0.2,6.4,6.9,0
55,4377,0.1,-0.1,0,0.4,6.3,7.2,0
55,4463,-0.1,0,0,0.2,6.3,7.2,0
55,4549,0,-0.1,0.2,0.3,6.2,7.4,0
55,4635,0,-0.1,0,0.2,6.3,7.2,0
55,4722,-0.1,-0.1,0.1,0.2,6.3,7.3,0
55,4814,-0.1,0,0.3,0.2,6.3,7.5,0
55,4898,0,-0.1,0.1,0.3,6.3,7.3,0
55,4987,0,-0.1,-0.1,0.3,6.3,7.2,0
56,31,-0.2,0,0.3,0.4,6.3,7.6,0
56,120,0.2,-0.2,0.1,0.9,6.1,7.3,0
56,209,0.3,-0.2,-0.1,0.7,6.1,7.1,0
56,295,0,-0.1,0.1,0.4,6.2,7.4,0
56,387,0.2,-0.2,0.1,0.5,6.3,7.3,0
56,480,0.5,0.1,-0.2,0.6,6.6,7,0
56,564,0.2,-0.4,0.1,0.6,6.1,7.2,0
56,650,-0.5,0,-0.1,-0.5,6.9,6.4,0
56,740,-0.9,0.4,0,-1,7.3,6.8,0
56,832,-0.1,-0.1,0.1,-0.3,6.8,6.9,0
56,918,0.1,0,-0.4,0.1,6.7,6.5,0
56,1008,0.3,-0.1,0.2,0.5,6.5,7.4,0
56,1096,0.1,0,-0.2,0.3,6.5,7,0
56,1188,0,-0.1,-0.1,0.3,6.4,7,0
56,1274,-0.2,-0.1,0.1,0.1,6.4,7.3,0
56,1359,-0.2,-0.1,0.2,0.1,6.3,7.5,0
56,1443,-0.2,0,0,0.2,6.4,7.2,0
56,1528,0,-0.1,0.2,0.5,6.3,7.5,0
56,1613,0.1,-0.1,-0.1,0.5,6.3,7.1,0
56,1698,0.1,0,-0.1,0.5,6.4,7.1,0
56,1789,0,0,-0.4,0.4,6.4,6.8,0
56,1874,0,0,0.3,0.4,6.4,7.5,0
56,1962,0.1,-0.1,-0.4,0.5,6.3,6.9,0
56,2047,-0.1,0.1,0,0.4,6.6,6.9,0
56,2133,-0.8,0.3,0.4,-0.2,6.7,7.6,0
56,2224,-0.3,0.1,-0.1,0.3,6.4,7,0
56,2311,0.2,-0.2,0.4,0.7,6.4,7.5,0
56,2402,0,-0.1,0.1,0.5,6.5,7.2,0
56,2488,0,0,-0.3,0.6,6.5,6.7,0
56,2578,0.4,-0.2,0,0.9,6.4,7,0
56,2665,0,0,0.2,0.4,6.5,7.2,0
56,2754,0.1,0,-0.4,0.6,6.5,6.7,0
56,2839,0,-0.1,0,0.6,6.5,6.9,0
56,2928,-0.2,0,0.3,0.3,6.5,7.3,0
56,3014,-0.1,0,0.2,0.4,6.6,7.3,0
56,3105,0,-0.1,0,0.5,6.5,7,0
56,3190,0.2,-0.1,0,0.7,6.5,7,0
56,3276,-0.1,0,0.2,0.5,6.6,7.1,0
56,3363,-0.1,0.1,0,0.5,6.7,6.9,0
56,3450,0,0,0,0.6,6.6,7,0
56,3537,-0.2,0,0.4,0.5,6.6,7.2,0
56,3624,-0.2,0,0,0.4,6.6,7,0
56,3712,0,0,-0.1,0.6,6.6,6.9,0
56,3797,0.1,-0.1,-0.1,0.8,6.5,6.9,0
56,3885,0,-0.1,0,0.6,6.5,6.9,0
56,3971,0.2,-0.1,0,0.9,6.5,7,0
56,4064,0,-0.1,-0.2,0.7,6.5,6.7,0
56,4151,0,0.1,-0.5,0.6,6.6,6.9,0
56,4240,0,-0.2,-0.3,0.6,6.4,6.6,0
56,4327,0.1,-0.1,-0.4,0.7,6.5,6.5,0
56,4413,-0.1,0,0,0.4,6.6,7,0
56,4508,-0.1,0.1,-0.1,0.5,6.5,6.9,0
56,4589,-0.2,0,0.5,0.4,6.4,7.7,0
56,4675,0,-0.1,-0.3,0.6,6.4,6.8,0
56,4762,0.1,-0.1,0.2,0.7,6.4,7.3,0
56,4845,0,-0.1,0.2,0.6,6.4,7.2,0
56,4935,0,-0.1,0.2,0.6,6.4,7.2,0
57,22,-0.2,0.1,-0.1,0.5,6.6,7,0
57,114,-0.1,0,-0.1,0.5,6.5,6.9,0
57,200,0.4,0.1,-0.8,1,6.5,6.6,0
57,286,0.5,-0.3,0.2,0.6,6.5,6.8,0
57,374,-0.1,0,-0.8,0.3,6.7,6,0
57,460,-0.9,0.4,1.1,-0.4,6.9,8.1,0
57,544,0,-0.2,0.2,0.5,6.4,7.3,0
57,631,-0.1,0.2,0.4,0.4,6.7,7.5,0
57,717,-0.2,-0.1,0.2,0.4,6.4,7.2,0
57,808,0,0,0.3,0.5,6.5,7.3,0
57,896,-0.2,-0.2,-0.1,0.4,6.4,6.9,0
57,1004,0,-0.1,-0.2,0.5,6.4,6.8,0
57,1091,-0.1,0,0,0.3,6.5,7.1,0
57,1176,-0.2,-0.1,0,0.3,6.4,7.1,0
57,1261,0.2,-0.1,0.2,0.6,6.3,7.4,0
57,1346,-0.2,0,0,0.1,6.5,7.2,0
57,1437,-0.3,0.1,0.1,0,6.5,7.2,0
57,1522,-0.1,0,0.3,0.2,6.4,7.5,0
57,1606,0,-0.1,0.1,0.3,6.3,7.3,0
57,1691,0,0,-0.1,0.4,6.4,7.1,0
57,1775,-0.1,0,0.1,0.3,6.4,7.2,0
57,1859,0,-0.1,0.1,0.3,6.4,7.2,0
57,1948,0,-0.1,0,0.4,6.4,7.1,0
57,2034,-0.2,-0.1,0,0.2,6.3,7.1,0
57,2120,0,0,0.2,0.4,6.4,7.4,0
57,2207,0,-0.1,-0.1,0.5,6.3,7,0
57,2292,-0.1,0,0.2,0.3,6.5,7.2,0
57,2379,0.1,-0.2,0.1,0.5,6.3,7.2,0
57,2465,-0.3,0,0.2,0,6.5,7,0
57,2558,-0.5,0,-0.3,-0.3,6.7,6.6,0
57,2643,0,0,0.8,0.3,6.5,7.9,0
57,2735,0.1,-0.1,0,0.4,6.2,6.9,0
57,2821,0,-0.2,0.2,0.3,6.3,7.2,0
57,2906,0,-0.1,-0.3,0.3,6.4,6.8,0
57,2998,0,0,0.2,0.4,6.4,7.3,0
57,3087,0,-0.1,0.2,0.4,6.4,7.2,0
57,3172,-0.1,0,0.1,0.3,6.6,7,0
57,3258,0,-0.1,-0.2,0.4,6.4,6.8,0
57,3344,-0.2,0,0.1,0.2,6.6,7.3,0
57,3429,-0.3,0,0,0.2,6.5,6.9,0
57,3520,0,-0.1,-0.5,0.5,6.4,6.7,0
57,3605,-0.1,0,0.3,0.2,6.5,7.3,0
57,3690,-0.2,0,0.3,0.2,6.5,7.5,0
57,3774,0.2,-0.1,0.2,0.6,6.4,7.3,0
57,3860,0,-0.1,0,0.4,6.4,7.1,0
57,3950,-0.1,0,-0.5,0.2,6.6,6.6,0
57,4037,0.3,-0.2,-0.2,0.8,6.3,6.8,0
57,4123,-0.2,-0.1,0,0.3,6.4,6.9,0
57,4207,-0.2,0,0.3,0.2,6.5,7.4,0
57,4291,0,-0.1,-0.2,0.4,6.4,6.9,0
57,4380,-0.1,0.1,0.2,0.3,6.6,7.3,0
57,4468,0.1,-0.1,0.1,0.5,6.3,7.2,0
57,4559,0,0,0,0.4,6.4,7.1,0
57,4646,-0.2,-0.1,0,0.3,6.4,7.1,0
57,4737,-0.1,0,0,0.4,6.5,7.1,0
57,4823,-0.2,0,0.3,0.2,6.4,7.4,0
57,4908,0,-0.1,0,0.4,6.4,7.1,0
58,0,0,0,-0.1,0.5,6.4,7,0
58,88,0.2,-0.3,-0.9,0.6,6.2,6.4,0
58,174,0.4,-0.1,-0.2,0.7,6.4,6.7,0
58,260,0.2,-0.2,-0.2,0.6,6.3,6.9,0
58,345,0.1,0,0.2,0.6,6.5,7.3,0
58,432,-0.1,0,0,0.5,6.6,7,0
58,521,-0.1,0,0.4,0.3,6.5,7.4,0
58,606,0,-0.1,-0.3,0.2,6.7,6.4,0
58,691,0.1,-0.1,-0.7,0.4,6.7,6.3,0
58,775,0.2,-0.2,0.1,0.5,6.5,7,0
58,862,0.2,-0.2,0.5,0.5,6.5,7.3,0
58,954,0.2,-0.2,0.1,0.6,6.5,7,0
58,1039,-0.3,0,0,0.1,6.8,6.9,0
58,1126,0,-0.1,-0.3,0.4,6.5,6.7,0
58,1220,-0.1,-0.2,-0.4,0.4,6.5,6.5,0
58,1306,0.1,-0.2,-0.2,0.5,6.5,6.6,0
58,1391,-0.1,0,0.4,0.3,6.6,7.3,0
58,1479,0.2,-0.2,0.1,0.6,6.4,7.1,0
58,1564,0,-0.1,0.2,0.3,6.5,7.3,0
58,1652,-0.2,0,0.2,0.2,6.5,7.2,0
58,1737,0,-0.1,0,0.4,6.5,7,0
58,1822,-0.1,-0.1,0.3,0.5,6.4,7.3,0
58,1907,-0.2,0,-0.1,0.2,6.6,7,0
58,1997,0,-0.1,0,0.4,6.4,7.1,0
58,2084,0,-0.1,0.1,0.5,6.4,7.2,0
58,2170,0,0,0.1,0.4,6.4,7.2,0
58,2254,-0.1,0,0.1,0.4,6.5,7.1,0
58,2340,-0.1,-0.1,0.1,0.3,6.4,7.2,0
58,2426,-0.2,0,-0.1,0.2,6.4,7,0
58,2515,0,-0.1,0.1,0.5,6.3,7.3,0
58,2604,0,-0.1,0,0.4,6.3,7.2,0
58,2690,0.2,-0.1,0,0.7,6.3,7.1,0
58,2775,0,-0.1,0.1,0.5,6.3,7.4,0
58,2865,-0.1,0.2,0.5,0.3,6.7,7.6,0
58,2951,0.4,-0.1,0.1,0.8,6.1,7.9,0
58,3037,0.1,0,-0.3,0.4,6.7,6.7,0
58,3123,0.1,-0.2,-0.2,0.4,6.6,6.7,0
58,3208,-0.9,-0.1,-0.3,-1.1,7.1,6.5,0
58,3298,0.3,-0.6,0.5,0.6,6.2,7.2,0
58,3384,-0.8,0.4,0.3,-0.2,7.1,7.2,0
58,3470,0,-0.2,-0.4,0.2,6.7,6.7,0
58,3555,0.3,-0.2,-0.1,0.7,6.5,6.8,0
58,3639,-0.2,0,-0.4,0.2,6.7,6.4,0
58,3730,-0.1,0,0.1,0.4,6.6,7,0
58,3816,0.1,-0.1,0.3,0.6,6.5,7.2,0
58,3904,0.1,-0.1,0.1,0.5,6.6,7.1,0
58,3992,0,0,0,0.5,6.6,7,0
58,4074,-0.1,-0.1,0.1,0.4,6.6,7.1,0
58,4163,-0.1,0,0,0.3,6.6,7,0
58,4253,0.1,-0.1,0,0.5,6.5,7,0
58,4337,0.1,-0.1,0,0.6,6.5,7,0
58,4422,0,-0.1,0.1,0.4,6.5,7,0
58,4509,0,0,0.1,0.4,6.6,7.1,0
58,4600,-0.1,0,0.2,0.4,6.6,7.1,0
58,4683,-0.2,0,0.1,0.2,6.6,7.1,0
58,4767,0.2,-0.1,-0.1,0.5,6.5,7,0
58,4853,-0.3,0,0.2,0.4,6.5,7.1,0
58,4936,0.1,-0.1,-0.2,0.3,6.6,6.9,0
59,23,0,-0.1,0,0.3,6.4,7,0
59,111,0.3,-0.2,-0.1,0.6,6.3,6.9,0
59,207,0.6,-0.4,1,0.9,6.1,8.2,0
59,298,0.1,-0.3,-0.6,0.1,6.5,6.6,0
59,386,-0.9,0.7,-0.5,-0.7,7.5,6.3,0
59,472,-0.3,0,0.4,-0.3,7,7.1,0
59,560,-0.2,-0.2,-0.3,0.1,6.7,6.6,0
59,645,-0.2,-0.1,0.1,0.1,6.6,7,0
59,733,-0.1,0,0.3,0.2,6.7,7.1,0
59,819,0,0,0,0.3,6.7,6.9,0
59,903,-0.1,-0.1,0,0.1,6.7,7,0
59,989,-0.1,0,0,0.2,6.7,6.9,0
59,1074,-0.3,0.1,-0.1,-0.1,6.8,6.8,0
59,1165,-0.1,-0.1,-0.3,0.5,6.5,6.8,0
59,1252,0.3,-0.2,0.6,1.1,6.2,7.9,0
59,1337,-0.3,0,-0.1,0.4,6.4,7.1,0
59,1423,-0.2,0.1,0.2,0.5,6.5,7.4,0
59,1508,-0.1,-0.1,0.1,0.5,6.4,7.2,0
59,1599,0,0.1,0.2,0.5,6.5,7.3,0
59,1686,-0.2,0,0.1,0.3,6.5,7.1,0
59,1771,-0.2,0.2,0.4,0.4,6.7,7.5,0
59,1862,-0.2,-0.1,0,0.4,6.5,7.1,0
59,1949,0.1,-0.1,0.2,0.7,6.4,7.2,0
59,2035,0,-0.1,0.1,0.6,6.4,7.2,0
59,2119,0,0,-0.3,0.6,6.6,6.4,0
59,2213,0,0,0.4,0.5,6.5,7.5,0
59,2299,0,-0.2,-0.3,0.6,6.4,6.7,0
59,2387,0,0,0.2,0.5,6.6,7.3,0
59,2472,0,-0.1,-0.1,0.5,6.5,6.9,0
59,2566,-0.1,0.1,0.1,0.1,6.8,7.1,0
59,2650,0,-0.1,0.2,0.4,6.6,7.2,0
59,2738,0.1,0.1,-0.1,0.5,6.7,6.8,0
59,2829,0,-0.2,0.1,0.1,6.7,7,0
59,2922,-0.2,0.2,0.5,0.1,6.9,7.1,0
59,3012,0.1,-0.2,0.1,0.2,6.7,6.8,0
59,3098,-0.1,0,0.1,0,6.9,6.7,0
59,3184,-0.2,-0.1,0.1,-0.1,6.8,6.9,0
59,3269,0,-0.1,0.3,0.2,6.8,7,0
59,3353,0,-0.2,0,0.2,6.7,6.8,0
59,3442,-0.4,-0.2,0.5,-0.1,6.7,7.2,0
59,3530,-0.2,0,-0.1,-0.1,6.8,7.1,0
